VC0038-3,丁香少女,180,174,220
VC0039-3,浓郁紫罗兰,182,172,219
VC0040-2,林海之清,162,147,202
VC0041-2,夜上海,133,122,179
VC0042-4,樱花粉,246,241,249
VC0043-4,提子奶糖,236,230,247
VC0044-4,东洋兰,226,216,241
VC0045-4,紫霞,219,206,240
VC0046-3,奶油香芋,187,173,218
VC0047-2,紫薯,161,140,194
VC0048-2,紫色妖姬,140,117,172
VC0049-4,柔静,239,233,247
VC0050-4,轻歌曼舞,237,228,248
VC0051-4,魔幻精灵,232,215,242
VC0052-4,爱的魔力,216,194,232
VC0053-3,紫色迷情,195,167,211
VC0054-2,情迷莫斯科,175,138,190
VC0055-2,紫芋香甜,154,116,172
VC0056-4,酸甜蜜果,242,237,251
VC0057-4,香雾,244,228,248
VC0058-4,紫郁轻扬,236,215,242
VC0059-4,雨中起舞,220,192,229
VC0060-3,蔷薇紫,205,170,216
VC0061-2,冰紫,186,139,190
VC0062-2,紫荆花,166,117,172
VC0063-4,红粉相宜,252,237,247
VC0064-4,芦花映白,243,227,248
VC0065-4,婀娜背影,234,213,242
VC0066-4,紫玉兰,224,191,228
VC0067-3,晌午牵牛,208,169,214
VC0068-2,薰衣草田,191,139,189
VC0069-2,甜蜜黑加仑,172,116,170
VN0070-4,粉沁之心,248,235,253
VN0071-4,爱丽丝梦境,234,220,238
VN0072-4,浅紫烟云,224,207,226
VN0110-4,绣线菊,221,196,216
VN0120-3,梦幻佳人,188,155,184
VN0130-2,玉液琼浆,173,139,172
VN0140-2,神秘紫韵,144,111,146
VN0108-4,瑞士红,244,241,244
VN0151-4,西洋丁香,229,214,223
VN0160-4,悠悠若兰,214,198,213
VN0073-4,雾都恋人,220,197,216
VN0170-3,旷谷幽兰,185,165,186
VN0180-2,马鞭草,169,141,167
VN0190-2,清香李子,145,116,142
VN0074-4,西西里岛,247,239,247
VN0075-4,木槿怡人,230,224,239
VN0076-4,倩紫,223,212,230
VN0077-4,优雅紫,204,190,217
VN0078-3,兰花紫,189,171,202
VN0079-2,淡雅紫藤,161,137,169
VN0080-2,水晶葡萄,136,114,146
VN0081-4,微风记忆,240,244,248
VN0082-4,梦幻精灵,237,232,246
VN0083-4,索菲亚,228,220,239
VN0084-4,紫绒花,207,196,223
VN0085-3,丁香紫,184,177,210
VN0086-2,六月紫薯,159,147,183
VN0087-2,苍穹,135,122,159
VA7200-1,东方夜韵,81,83,129
VA8900-1,紫霭,104,86,127
VA0001-1,紫茄,118,83,135
VA8400-1,茄花紫,116,65,101
VA0200-1,红高梁,115,61,85
VA8500-1,梅红,138,71,93
VA0002-1,无星之夜,69,75,102
VA0003-1,夜色温柔,70,68,94
VA9000-1,紫光魅力,77,72,96
VA0004-1,紫色丝绒,91,78,108
VA0100-1,江南丝竹,95,68,77
VA7100-1,夜色寂静,64,85,131
VA7700-1,夜巴黎,66,78,102
NN7201-4,蝴蝶兰,238,237,235
NN0001-4,舒适,244,241,240
NN2651-4,幻影,215,210,205
NN2660-4,帏幔,204,196,189
NN2670-3,鼹鼠,165,154,147
NN2680-2,伊斯顿棕,153,137,130
NN2690-2,草原猎手,123,109,102
NN0002-4,百利甜酒,248,237,229
NN0003-4,香盈藕粉,236,227,222
NN0004-4,复古橡粉,227,216,209
NN2610-4,哔叽灰,204,194,187
NN2620-3,暮秋时节,177,162,155
NN2630-2,樵夫,148,131,122
NN2640-2,土棕,132,114,104
NN0005-4,可爱泡泡,246,233,233
NN0101-4,幽幽熏草,243,232,230
NN0851-4,祥云飘渺,225,205,199
NN0860-4,珊瑚,214,190,186
NN0870-3,褐珊瑚,190,157,153
NN0880-2,巧克力甜点,165,127,124
NN0890-2,高丽红参,133,97,94
NN0006-4,浮生若梦,255,248,242
NN0007-4,粉衣素裹,234,217,214
NN0008-4,水色如暮,221,198,194
NN0810-4,蔷薇,217,188,189
NN0820-3,失乐园,197,162,166
NN0830-2,巴黎玫瑰,172,130,132
NN0840-2,小浆果,138,98,102
NN0009-4,珍珠粉,252,243,237
NN0010-4,草莓牛奶,245,225,216
NN0910-4,春风桃红,213,180,177
NN0011-4,沙褐色,218,176,172
NN0920-3,大峡谷,195,153,150
NN0930-2,辰砂,171,122,115
NN0940-2,岁月留痕,144,96,90
NN0012-4,海贝壳,255,247,242
NN0013-4,法国橙花,249,235,227
NN0014-4,烟灰粉,233,204,197
NN0960-4,香石竹,216,191,183
NN0970-3,夜色米兰,188,158,149
NN0980-2,丰收苹果,164,128,118
NN0990-2,深秋落叶,144,106,98
NN0801-4,巧笑焉然,235,221,215
NN1001-4,艳影,236,212,202
NN0015-4,巧克力慕斯,230,198,190
NN1010-4,成熟浆果,211,170,160
NN1020-3,棕红,183,134,121
NN1030-2,热情爪哇,162,112,100
NN1040-2,红杉树,141,93,82
NN0808-4,甜蜜花香,249,238,231
NN0016-4,纯情奶咖,237,210,199
NN1051-4,粉红珊瑚,224,191,176
NN1060-4,欢快小鹿,213,175,162
NN1070-3,玫瑰心绪,179,135,119
NN1080-2,健康黝褐,166,116,98
NN1090-2,橡树叶,139,95,79
NN1408-4,澳洲坚果,246,238,230
NN1208-4,野蘑菇,246,235,223
NN0017-4,琥珀,229,191,175
NN1110-4,乡村小径,224,179,160
NN1120-3,面包布丁,192,143,126
NN1130-2,藤蔓,180,125,105
NN1140-2,光明大地,164,109,89
NN1407-4,矿石场,245,239,228
NN0807-4,精制白脱,247,237,226
NN0951-4,静谧米兰,241,221,208
NN1210-4,茶红,217,191,176
NN1220-3,巧克力奶,188,157,139
NN1230-2,桤木,162,128,110
NN1240-2,熟柚,146,111,94
NN1108-4,粉红蕾丝,252,243,230
NN1007-4,麦乳精,240,228,216
NN1251-4,韵红,231,211,194
NN1260-4,绛石,210,193,178
NN1270-3,印度褐,180,159,142
NN1280-2,伦敦褐,162,138,120
NN1290-2,肥沃大地,145,119,101
NN0908-4,杏仁果,250,246,235
NN1101-4,小桦树,250,238,224
NN1151-4,贝思黄,240,214,197
NN1160-4,凝褐,223,193,175
NN1170-3,丁香雨雾,203,163,141
NN1180-2,奶油蛋糕,175,130,104
NN1190-2,貂尾,159,111,88
NN0901-4,风尘仆仆,249,240,227
NN1608-4,埃尔沙,255,242,227
NN1008-4,贝壳红,251,237,223
NN2160-4,大漠风情,224,192,168
NN2170-3,日尔曼巧克力,195,154,129
NN2180-2,冰咖啡,184,140,113
NN2190-2,赤褐,157,113,88
NN2507-4,麦乡野花,251,244,229
NN1107-4,护花使者,247,239,226
NN2151-4,桃韫气息,242,215,193
NN2110-4,醇香奶酪,232,199,175
NN2120-3,秋叶,208,167,136
NN2130-2,切罗基棕,182,133,103
NN2140-2,娇羞丽娜,162,114,83
NN2307-4,星辰,251,244,226
NN2101-4,柔美肌肤,250,235,214
NN2051-4,胡桃彩,245,218,190
NN2060-4,高原羊驼,231,196,166
NN2070-3,黄土高坡,212,167,131
NN2080-2,紫铜,200,148,108
NN2090-2,激情摇滚,170,120,84
NN0018-4,芭蕾舞曲,255,253,246
NN1801-4,樱花彩,254,239,219
NN2001-4,香子兰,248,230,209
NN2010-4,玫瑰花蜜,242,206,171
NN2020-3,大马士革,220,176,139
NN2030-2,烟斗,205,154,113
NN2040-2,朱古力,187,131,93
NN2007-4,流沙,249,236,216
NN2108-4,锯叶草,253,239,219
NN2451-4,亚麻,239,222,202
NN2460-4,巧克力屑,217,189,163
NN2470-3,太妃糖,185,153,125
NN2480-2,可可豆,168,132,104
NN2490-2,红糖,149,115,87
NN2008-4,香草冰激凌,251,248,235
NN2308-4,粉珍珠,249,243,226
NN2408-4,大麦茶,249,236,217
NN2410-4,陶土,223,198,172
NN2420-3,漫沙飞舞,202,171,142
NN2430-2,丰收地,173,139,108
NN2440-2,可可浆,151,118,88
NN2407-4,欧洲亚麻,251,246,228
NN3401-4,荷兰乳酪,247,237,217
NN0019-4,温柔时光,237,218,188
NN3410-4,稻花香,237,215,184
NN3420-3,热带棕,214,183,150
NN3430-2,蚕茧,182,144,108
NN3440-2,橡木,162,125,90
NN1808-4,维多利亚黄,251,248,231
NN3508-4,鸡蛋布丁,250,246,226
NN3551-4,柔软白沙,246,231,205
NN3560-4,驼毛,236,217,187
NN3570-3,黄褐色,214,184,148
NN3580-2,博卡,180,148,109
NN3590-1,桃花心木,135,103,66
NN2607-4,夏日莉莲,252,249,240
NN2601-4,粉白,239,236,225
NN0020-4,奶咖,236,227,212
NN2560-4,可可果冻,228,216,200
NN2570-3,布莱垦棕 ,202,187,167
NN2580-2,龙蒿,177,158,133
NN2590-2,薪柴,155,133,112
NN0907-4,可可蛋奶,248,244,231
NN1201-4,薄雾玫瑰,240,234,223
NN2608-4,肩章红,233,230,222
NN2510-4,可可糖,221,210,190
NN2520-3,细沙海岸,199,183,160
NN2530-2,船缆,180,158,132
NN2540-2,楸木,159,137,111
NN1507-4,贝壳白,249,244,234
NN2551-4,古象牙,237,225,205
NN3451-4,曼哈顿印象,234,220,197
NN3460-4,午后奶茶,216,198,176
NN3470-3,亚麻布,193,169,139
NN3480-2,格林那达棕,167,141,109
NN3490-2,渤海湾,144,118,87
NN0021-4,妩媚,255,252,233
NN0022-4,天然纯米,255,246,224
NN0023-4,夏日闲情,255,248,222
NN3510-4,小甜饼,236,217,186
NN3520-3,洛韦尔,209,184,147
NN3530-2,卡米龙,190,156,114
NN3540-2,焦糖,166,132,91
NN2107-4,传世遗珍,249,244,230
NN0024-4,盈润无暇,255,251,232
NN0025-4,麦芽糖,239,211,169
NN3660-3,蜡黄,223,195,156
NN3670-3,苹果树,212,180,135
NN3680-2,卡塞尔褐土,185,146,96
NN3690-1,羚羊,145,111,69
NN3407-4,丝光棉,255,252,230
NN0026-4,白朗姆酒,255,250,223
NN2707-4,上弦月,251,247,219
NN3810-4,午后戈壁,234,219,185
NN3820-3,米色,216,194,150
NN3830-2,肃穆佛堂,203,177,128
NN3840-2,光辉圣地,185,157,109
NN4907-4,西风高原,249,249,234
NN4807-4,咖啡知己,249,246,226
NN4701-4,珍珠光华,249,244,223
NN4760-4,锡兰象牙,229,221,191
NN4770-3,滨海胜地,206,192,160
NN4780-2,田园风光,193,174,136
NN4790-2,别有洞天,165,147,111
NN1207-4,毛绒玩具,244,240,227
NN2501-4,蛋白奶糖,249,243,227
NN3851-4,轻舞飞扬,238,230,208
NN3860-4,淡米色,225,216,191
NN3870-3,浅咖,206,195,167
NN3880-2,卡斯风情,178,166,137
NN3890-2,巴伐利亚棕,154,142,113
NN3501-4,晨曦,252,246,227
NN3408-4,羊皮信纸,250,244,224
NN4751-4,金色牧场,242,231,207
NN4710-4,蟠桃,240,231,203
NN4720-3,稻田飘香,219,203,166
NN4730-2,白杨树,194,174,130
NN4740-2,卷发,169,148,105
NN4707-4,落叶,248,247,226
NN0027-4,珍珠耳环,255,252,230
NN0028-4,皓泽,255,255,234
NN0029-4,香槟夜色,242,230,197
NN0030-3,卡奇黄,218,203,161
NN0031-2,秋香,201,178,124
NN0032-2,乌金,184,161,108
NN3801-4,新瓷,247,245,226
NN4901-4,白土布,248,243,222
NN4851-4,切尔沙的世界,250,240,207
NN4810-4,初冬街景,246,233,192
NN4820-3,日本棕,223,206,160
NN4830-2,咖喱,196,171,114
NN4840-2,南瓜,174,150,91
NN3607-4,黄毕叽,248,247,231
NN3507-4,全麦饼干,248,248,230
NN4801-4,埃及艳后,250,247,223
NN4860-4,深棕黄,238,227,192
NN4870-3,橄榄树,212,195,151
NN4880-2,胡椒树,189,171,120
NN4890-2,铜帀,168,149,99
NN3907-4,浅丁香,247,247,233
NN5008-4,青鸟翩翔,246,245,225
NN0033-4,利口酒,242,240,211
NN4910-4,韭菜,235,232,196
NN4920-3,新石器时代,213,206,167
NN4930-2,砀山梨,192,183,129
NN4940-2,海枣,172,161,105
NN1301-4,貂白,240,242,229
NN4708-4,阿拉伯帐篷,243,240,217
NN0034-4,面纱,236,233,213
NN4960-4,油石灰,221,216,186
NN4970-3,卡其布,195,187,153
NN4980-2,退潮,170,162,123
NN4990-2,草原风暴,150,140,102
NN0035-4,晨间积雪,253,255,245
NN3901-4,初雪时节,245,241,230
NN0036-4,烟如浩淼,228,226,212
NN3910-4,飞沙走石,225,221,202
NN3920-3,冰河灰,198,192,169
NN3930-2,慕冬黄昏,179,172,145
NN3940-2,热带香料,155,146,121
NN1308-4,飞马行空,242,245,238
NN3908-4,八卦星相,237,239,226
NN3951-4,苍茫穹顶,222,224,211
NN3960-4,霜林晚归,205,205,195
NN3970-3,故路尘封,179,178,166
NN3980-2,海洋水族,156,155,140
NN3990-2,牡蛎,133,132,117
NN1307-4,石膏岩,249,252,241
NN7207-4,科罗拉多,246,249,245
NN1351-4,雪花石膏,219,221,213
NN1310-4,淡灰,206,208,200
NN1320-3,中灰,176,179,172
NN1330-2,乌云,146,147,141
NN1340-2,深灰,126,125,118
NN7107-4,细雪飞舞,242,246,243
NN7101-4,翩翩紫蝶,236,241,240
NN0037-4,太空漫步,211,217,214
NN1360-4,灰纽扣,204,208,204
NN1370-3,银烛台,169,175,172
NN1380-2,山雨欲来,142,145,143
NN1390-2,岩灰,118,122,119
NN7701-4,轻纱,234,240,235
NN7801-4,牛津白,232,241,236
NN0038-4,烟云,199,210,209
NN6510-4,翩翩起舞,187,200,198
NN6520-3,企鹅,151,165,165
NN6530-2,无烟煤,130,142,142
NN6540-2,忧郁,101,115,115
NN6508-4,利剑寒光,231,242,239
NN6801-4,圣音,223,237,235
NN6551-4,海市蜃楼,199,214,213
NN6560-4,曲径通幽,183,199,200
NN6570-3,磨刀石,145,164,167
NN6580-2,海啸,116,134,139
NN6590-2,文明古都,95,114,117
NN7808-4,迅捷,240,246,242
NN6901-4,天蓝色,228,240,240
NN7851-4,银帀,206,219,219
NN7860-4,浅灰,187,201,204
NN7870-3,马蹄铁,153,169,176
NN7880-2,灰呢制服,117,134,140
NN7890-2,背影,94,109,118
NN7001-4,雪花膏,232,240,238
NN7601-4,天人合一,227,240,240
NN0039-4,孤单背影,205,222,226
NN7810-4,寒江雪,193,208,216
NN7820-3,潜流涌动,154,172,188
NN7830-2,灰蓝,120,140,157
NN7840-2,靛紫,93,114,130
NN7607-4,白桦,230,242,240
NN7308-4,雨季天空,220,232,230
NN7351-4,康塔塔,204,219,221
NN7360-4,暮色灰,183,203,209
NN7370-3,水鸟,150,172,183
NN7380-2,阿尔卑斯山,112,135,145
NN7390-2,命运交响曲,90,115,127
NN7508-4,深遂太空,208,228,231
NN0040-4,水泥蓝,194,215,222
NN7310-4,渔光曲,185,212,220
NN0041-4,暮色,177,202,212
NN7320-3,静匿港湾,149,178,192
NN7330-2,童话王国,107,140,156
NN7340-2,悲怆奏鸣曲,81,112,127
NN7507-4,挪威森林,234,243,239
NN6208-4,惊蛰春雷,223,240,235
NN6251-4,蔚蓝天空,200,226,227
NN6260-4,白杨礼赞,183,213,213
NN6270-3,水帘洞,138,176,180
NN6280-2,荷兰印象,110,153,160
NN6290-2,古堡,81,126,132
NN0042-4,莹玉,238,252,247
NN6401-4,冰天雪地,226,244,243
NN6301-4,山间小溪,225,245,239
NN6160-4,大运河,195,218,212
NN6170-3,飞越巅峰,156,184,179
NN6180-2,战地豪情,125,154,149
NN6190-2,海藻绿,99,128,124
NN5807-4,润物细雨,233,246,237
NN6507-4,深海珍珠,231,245,236
NN6151-4,涓涓细流,212,232,221
NN6110-4,北国山川,199,221,213
NN6120-3,冰洋绿,168,197,189
NN6130-2,印地安绿,132,161,151
NN6140-2,海港绿,107,137,128
NN0043-4,铃兰,242,246,237
NN0044-4,淡玉,237,251,244
NN6101-4,窃窃私语,235,245,234
NN5210-4,波音飞机,202,214,204
NN5220-3,伦敦雾,170,182,172
NN5230-2,写意山水,147,159,148
NN5240-2,金属灰,121,131,121
NN0045-4,清风,240,252,246
NN6501-4,水色天光,232,239,227
NN5251-4,雨季,219,228,216
NN5260-4,灰姑娘,203,214,204
NN5270-3,冷峻,165,179,171
NN5280-2,海军灰,144,155,145
NN5290-2,矿石,116,127,120
NN4700-1,烟草黄,130,107,71
NN3800-1,落基山脉,118,101,69
NN3900-1,砖茶,86,81,66
NN1300-1,黑土地,75,79,79
NN5200-1,黑森林,55,65,62
NN6500-1,魔力黑,51,59,60
NN7800-1,纯黑,47,52,52
NN0900-1,褐石,101,75,67
NN1100-1,玛瑙,114,78,65
NN2500-1,黑巧克力,102,81,67
NN2600-1,卡布基诺,83,73,64
NN3400-1,华丽棕,117,93,70
NN3500-1,山毛榉,136,107,75
NN3700-1,乡村土布,141,111,70
